152870,153130,3.14159265358979
152869.997609241,153129.998046987,3.16424565333572
152869.998018058,153129.997718532,3.18689864185481
152869.996390679,153129.995715988,3.20955158067598
152869.995712872,153129.994259857,3.23220447197982
152869.995831628,153129.993020582,3.25485726832511
152869.994082727,153129.990392467,3.27750996929157
152869.995224372,153129.989440304,3.30016254046134
152869.993692556,153129.986537469,3.32281496049777
152869.994380391,153129.984831388,3.34546721852841
152869.994470061,153129.982649753,3.36811927159268
152869.993908513,153129.979660778,3.39077112282798
152869.995490968,153129.977990158,3.41342272521705
152869.994428891,153129.974328448,3.43607407387467
152869.996273677,153129.972252544,3.45872513928915
152869.996217179,153129.968964981,3.48137589201358
152869.997022531,153129.965653283,3.50402632725535
152869.998745555,153129.963104749,3.52667639503384
152869.998611952,153129.958860294,3.54932610013356
152870.001348641,153129.956301951,3.571975395049
152870.001442992,153129.952002182,3.59462426804894
152870.003680322,153129.948394743,3.61727269689431
152870.00537047,153129.944811433,3.63992063953274
152870.006389012,153129.939954254,3.6625680993923
152870.009643862,153129.936693924,3.68521501774199
152870.01025374,153129.931437884,3.70786139825513
152870.013837997,153129.927511073,3.73050719670474
152870.015567002,153129.922820907,3.75315238745355
152870.01806699,153129.917495934,3.77579696047682
152870.021594199,153129.913359748,3.79844085657615
152870.023150689,153129.907221603,3.82108408633509
152870.027683984,153129.902699926,3.84372658555139
152870.029642924,153129.896796572,3.86636834814397
152870.033700172,153129.89100576,3.88900934102346
152870.037412276,153129.885833999,3.91164951599125
152870.040359167,153129.878922524,3.93428887786957
152870.04561966,153129.87367718,3.95692735066558
152870.048245652,153129.866576729,3.97956494397819
152870.053781392,153129.860257564,4.00220159757704
152870.057622502,153129.853746252,4.02483728275232
152870.062197131,153129.846045651,4.04747198515156
152870.067934182,153129.839819151,4.07010562907452
152870.071745705,153129.831563835,4.09273822930702
152870.078592791,153129.824602212,4.11536970136374
152870.082913997,153129.81666412,4.13800003840537
152870.089310195,153129.808208386,4.16062919638687
152870.095448727,153129.800738853,4.18325711236413
152870.100814061,153129.791237122,4.20588379150084
152870.108648783,153129.783320117,4.22850913444399
152870.113889453,153129.7738142,4.25113315089641
152870.122128677,153129.764542316,4.27375576257506
152870.12883429,153129.755584966,4.29637692813381
152870.136203954,153129.744882069,4.31899662750514
152870.144909901,153129.735752866,4.341614759798
152870.151649202,153129.724587601,4.36423133864225
152870.161533944,153129.714230675,4.38684625447863
152870.169057904,153129.703400593,4.40945948950264
152870.178667106,153129.691403299,4.43207098593375
152870.188262171,153129.680708013,4.45468065472866
152870.197128311,153129.667813031,4.47728849588081
152870.208584231,153129.656123697,4.49989437832094
152870.217548424,153129.643191408,4.52249830099683
152870.229546805,153129.629750976,4.54510016221648
152870.240205694,153129.616996054,4.56769989396703
152870.251610488,153129.602100086,4.59029746382384
152870.264582974,153129.588635055,4.61289273305011
152870.275709224,153129.573308616,4.63548570208378
152870.290203602,153129.558171476,4.658076226869
152870.302484666,153129.542909572,4.68066426160514
152870.31694512,153129.525833845,4.70324972542806
152870.331640949,153129.510063904,4.72583248548164
152870.345676729,153129.491946468,4.74841252231129
152870.3626239,153129.474510698,4.77098965797249
152870.377286352,153129.456153086,4.79356385987169
152870.395194902,153129.436513242,4.81613498859316
152870.412158651,153129.417786701,4.83870292546584
152870.429967233,153129.396454963,4.86126760713428
152870.449708976,153129.376103914,4.88382883390417
152870.467813825,153129.354001223,4.90638656687244
152870.489556255,153129.331159219,4.92894060518518
152870.5095196,153129.308449816,4.95149084283015
152870.531934147,153129.283226917,4.97403714974135
152870.555073477,153129.258998724,4.99657931501898
152870.577936365,153129.232340093,5.0191172650175
152870.604141488,153129.205396499,5.04165074016911
152870.628502741,153129.177635065,5.06417963228673
152870.656539273,153129.147588163,5.08670372535578
152870.684175663,153129.118138193,5.109222799852
152870.713177533,153129.085607421,5.13173671248266
152870.744814359,153129.053132073,5.15424514863924
152870.775410375,153129.018781292,5.17674796762983
152870.810422804,153128.982493808,5.19924485149699
152870.844412853,153128.945989222,5.22173555946734
152870.881560868,153128.905946755,5.24421983877277
152870.920404953,153128.865893246,5.26669731608384
152870.959759128,153128.822782596,5.28916777072117
152871.003592869,153128.777854095,5.31163076505086
152871.046708896,153128.731550919,5.33408600120384
152871.094663735,153128.681356918,5.35653307010657
152871.143699585,153128.630608565,5.37897151627609
152871.195417736,153128.575510662,5.40140097032512
152871.251411748,153128.518405707,5.42382084320107
152871.308038256,153128.458257075,5.44623070945852
152871.370911786,153128.393680338,5.46862993961818
152871.434944401,153128.327145438,5.49101793321073
152871.504374422,153128.254761012,5.51339406982707
152871.578150185,153128.179522144,5.53575753814247
152871.65523629,153128.098949924,5.55810765823401
152871.739997761,153128.012832851,5.58044347046778
152871.8275105,153127.922263543,5.6027640903719
152871.923733444,153127.823630699,5.62506847501259
152872.025467402,153127.719900551,5.64735542745832
152872.134759805,153127.607223317,5.66962377676621
152872.25405802,153127.486414575,5.69187200589512
152872.380294417,153127.356738687,5.71409864631026
152872.520080648,153127.21499369,5.73630189209553
152872.669405331,153127.063144333,5.75847977370316
152872.833540999,153126.895975844,5.78063013254691
152873.013181558,153126.714462955,5.80275035130041
152873.208839816,153126.515240095,5.82483767601839
152873.42726871,153126.294860339,5.84688872332989
152873.666219981,153126.052662787,5.86889974803465
152873.934855496,153125.781242069,5.89086635295224
152874.234308432,153125.479308221,5.91278330920055
152874.571630689,153125.138492366,5.93464463126606
152874.956026465,153124.751819653,5.95644294430061
152875.39293926,153124.311059806,5.97816959987765
152875.900265155,153123.800876321,5.9998139093719
152876.489144714,153123.208439475,6.02136271369634
152877.185237328,153122.508403978,6.04279962788966
152878.017856555,153121.672367151,6.06410356314519
152879.027866468,153120.657462171,6.08524736772783
152880.281608332,153119.399738277,6.10619468306788
152881.866742929,153117.808852527,6.12689596504059
152883.934492115,153115.735026044,6.1472812373031
152886.721097454,153112.941129045,6.16724763042606
152890.644270346,153109.008156893,6.18663699419104
152896.480353771,153103.160274061,6.20519102657051
152905.767121681,153093.855766238,6.22245873169288
152921.727128283,153077.871570287,6.23759303352301
152950.439488774,153049.126707853,6.24894497073482
152996.246086138,153003.297116671,6.25376769420948
153043.780699695,152955.777053561,6.25006536103826
153074.843269302,152924.742294864,6.23942869231263
153092.151161692,152907.456235146,6.22469206083474
153102.126366646,152897.494135216,6.20765470317926
153108.330698387,152891.298217245,6.18924468581121
153112.467467771,152887.166858638,6.16995176657479
153115.384955357,152884.252163368,6.15005364243459
153117.539240894,152882.100327584,6.12971887466512
153119.183343615,152880.456628699,6.10905625198696
153120.47874125,152879.161750888,6.08813940394326
153121.520497213,152878.119884431,6.0670201393406
153122.375682594,152877.263696194,6.04573636541648
153123.090790896,152876.548373236,6.02431628354724
153123.693553823,152875.943914686,6.00278170362529
153124.212480779,152875.424338076,5.98114958838356
153124.65938995,152874.976031632,5.95943345395913
153125.050630856,152874.583018659,5.93764432951864
153125.395518857,152874.237197777,5.91579107754224
153125.699522425,152873.930795857,5.89388125212413
153125.973367613,152873.65589517,5.87192101008152
153126.216486275,152873.41065117,5.84991565456889
153126.437707613,152873.187524094,5.8278697233189
153126.637641736,152872.98635612,5.80578700172702
153126.818749024,152872.802632009,5.78367095466975
153126.986293313,152872.63401954,5.7615243969878
153127.137227248,152872.480499493,5.7393499600136
153127.278629061,152872.337350516,5.71714988611796
153127.407497879,152872.206753981,5.69492612913083
153127.526978248,152872.084526083,5.67268055933571
153127.639082443,152871.971332099,5.65041465446621
153127.741051883,152871.866481856,5.62812994043476
153127.838879749,152871.767274962,5.60582764156716
153127.92785883,152871.676145314,5.58350892129731
153128.012422441,152871.589012029,5.56117488573582
153128.091915366,152871.508343818,5.53882639607461
153128.164973377,152871.432067404,5.51646443405119
153128.236268871,152871.359593094,5.4940897055171
153128.300699384,152871.292505064,5.47170299056132
153128.363681566,152871.227355397,5.44930496944634
153128.422327122,152871.167377307,5.42689619945367
153128.477159016,152871.109288314,5.40447734986235
153128.531043716,152871.054463177,5.38204884413627
153128.579450173,152871.002949742,5.35961125529907
153128.628072877,152870.952549894,5.3371650012413
153128.672435275,152870.906298591,5.31471048685305
153128.715124764,152870.86049736,5.29224817503397
153128.756826248,152870.81795277,5.26977833587306
153128.794384373,152870.777041678,5.24730141344014
153128.832940198,152870.73722461,5.2248176571027
153128.867222879,152870.700497249,5.2023273949024
153128.901494536,152870.663536402,5.17983093867652
153128.934186706,152870.629769875,5.15732848196901
153128.964058145,152870.596242111,5.13482037295637
153128.995112859,152870.564311474,5.11230675546666
153129.022083902,152870.534315528,5.08978791530999
153129.050299453,152870.50411474,5.06726404884866
153129.07615635,152870.476782725,5.04473531917524
153129.100598328,152870.448790929,5.02220199180678
153129.125824036,152870.422935199,4.99966415162687
153129.14740257,152870.397769485,4.9771220533854
153129.170882399,152870.372807364,4.95457580698664
153129.191401112,152870.350155371,4.9320255698713
153129.211889599,152870.326512961,4.90947153168911
153129.232440192,152870.305406915,4.8869137532146
153129.250088723,152870.283876922,4.8643524567872
153129.269822739,152870.263260928,4.84178769300204
153129.286197314,152870.244052348,4.8192196228401
153129.303694469,152870.224006538,4.79664836739993
153129.320226836,152870.206402759,4.77407398743083
153129.334973051,152870.187706039,4.75149666656323
153129.351533744,152870.170665422,4.72891642175853
153129.364754822,152870.154048301,4.70633341569975
153129.379912028,152870.137147923,4.6837477118879
153129.393134301,152870.122222639,4.66115938466769
153129.405785925,152870.105953622,4.63856857326487
153129.419541842,152870.091808699,4.61597528347168
153129.430259272,152870.077051051,4.59337967130309
153129.443390919,152870.062874319,4.5707817573769
153129.453848472,152870.049898994,4.54818163370561
153129.464987335,152870.035872118,4.52557939336458
153129.476240344,152870.024029048,4.50297504820914
153129.485174707,152870.010872025,4.48036873703345
153129.496500866,152869.999104121,4.45776045451133
153129.504712273,152869.987553375,4.43515030667667
153129.51455621,152869.975517534,4.41253834399515
153129.523477953,152869.965334632,4.38992459483799
153129.531134655,152869.953629357,4.36730917173112
153129.540765181,152869.943924838,4.34469205999562
153129.547253279,152869.933500469,4.32207337116484
153129.556038255,152869.923412667,4.29945312152299
153129.562918449,152869.914446124,4.27683135942137
153129.569691113,152869.904194971,4.25420816601502
153129.577550847,152869.896034342,4.2315835309317
153129.582686245,152869.88650016,4.20895756092532
153129.590434911,152869.878182657,4.18633024966931
153129.595579745,152869.870094261,4.16370166294186
153129.601752712,152869.861375656,4.14107185042076
153129.607928029,152869.854402332,4.11844081502124
153129.612160848,152869.845812743,4.09580864965097
153129.618839605,152869.839047175,4.07317533766971
153129.622482259,152869.831538382,4.05054095563263
153129.628067939,152869.824261076,4.02790552617979
153129.632603679,152869.818078863,4.00526906917132
153129.636275603,152869.810548989,3.98263165785738
153129.641833574,152869.805075937,3.95999327597259
153129.64436041,152869.798140911,3.93735400264186
153129.649413361,152869.792305208,3.91471384100418
153129.65245325,152869.78665421,3.89207282679651
153129.655729044,152869.780244479,3.86943101182491
153129.659953491,152869.775604906,3.84678838758998
153129.661673121,152869.769291892,3.82414502831595
153129.666111363,152869.764752533,3.80150092624859
153129.667890156,152869.759530079,3.77885612871565
153129.670929193,152869.754370756,3.75621066804093
153129.673824357,152869.750317395,3.73356454698724
153129.675057407,152869.744807158,3.71091782984471
153129.6786887,152869.741278276,3.68827050558263
153129.679316555,152869.736336777,3.66562262755585
153129.682101289,152869.732401664,3.64297421300786
153129.683673997,152869.728701395,3.62032527603806
153129.684703878,152869.724222187,3.59767586901552
153129.687395983,152869.721451918,3.5750259829735
153129.68721512,152869.716976883,3.55237567232057
153129.689682811,152869.714188842,3.52972494445069
153129.689982733,152869.710695125,3.50707382259123
153129.690815383,152869.707235236,3.48442234785547
153129.692391427,152869.704913758,3.46177051590961
153129.69167381,152869.701094739,3.43911837908856
153129.693713988,152869.699307397,3.4164659394093
153129.692921014,152869.696067244,3.39381322638839
153129.693674559,152869.693748238,3.37116027210767
153129.694066947,152869.691694776,3.34850707723871
153129.69303788,152869.688727752,3.3258536909969
153129.694311528,152869.687543379,3.30320011276225
153129.692592731,152869.684651064,3.28054637619094
153129.693205361,152869.683400984,3.25789250676302
153129.692437777,152869.681565809,3.23523850942313
153129.691301182,152869.679648589,3.21258443084339
153129.691679022,152869.678894041,3.18993026867098
153129.68930221,152869.676597867,3.16727606013304
153129.689626929,152869.676249372,3.14462182547874
153129.687627133,152869.674531396,3.12196757339441
153129.686415824,152869.67368502,3.09931334901554
153129.685716424,152869.67316076,3.07665914806116
153129.682954196,152869.67173803,3.05400501224503
153129.682815611,152869.672098581,3.03135095642065
153129.679785479,152869.670726987,3.00869699375343
153129.678523351,152869.670957002,2.98604316814431
153129.676639812,152869.670589347,2.96338947321458
153129.673571365,152869.670117556,2.94073595671128
153129.672661353,152869.670884376,2.91808262661197
153129.668771875,152869.670081932,2.8954295029532
153129.667379791,152869.671286203,2.87277662708717
153129.664310783,152869.671162321,2.85012399168599
153129.661124924,152869.671819007,2.82747165147445
153129.659255341,152869.672868244,2.80481960587572
153129.654726105,152869.672911464,2.78216788533694
153129.652914243,152869.67479265,2.75951652551378
153129.648613169,152869.674992606,2.73686552135056
153129.645324869,152869.676760025,2.71421493366917
153129.642324493,152869.678052567,2.69156475286085
153129.637389201,152869.679211312,2.6689150233047
153129.634963189,152869.681625625,2.64626577074134
153129.629592005,152869.682464212,2.62361699777712
153129.626148551,152869.685261235,2.60096876790648
153129.621808656,152869.686788034,2.57832106444896
153129.616505386,152869.689097117,2.55567394764065
153129.613168528,152869.691876502,2.53302742943008
153129.606896854,152869.693662467,2.51038152677634
153129.603173095,152869.697372078,2.48773630002875
153129.59748315,152869.699380903,2.46509173061754
153129.591935012,152869.702943232,2.44244789365824
153129.587441037,152869.706073539,2.41980478556131
153129.580376311,152869.709015484,2.39716244392084
153129.575997443,152869.713342107,2.37452091881626
153129.568947233,152869.716100633,2.35188019794995
153129.563125059,152869.7208684,2.32924036676719
153129.557292192,152869.724500753,2.30660140805527
153129.549608904,152869.72883299,2.2839633840829
153129.544329205,152869.733736414,2.26132632815936
153129.536012085,152869.737607304,2.23869024422984
153129.529727487,152869.743425456,2.21605522018774
153129.522247858,152869.747657671,2.19342123156569
153129.513987593,152869.753448911,2.17078836540333
153129.507470436,152869.758937053,2.14815663461237
153129.498031985,152869.764297264,2.12552606910297
153129.491059081,152869.77108508,2.10289674954764
153129.481892433,152869.77633876,2.08026865478422
153129.473049888,152869.783626775,2.05764189206141
153129.464933276,152869.789830231,2.03501645496511
153129.454314532,152869.796800306,2.01239240649273
153129.446267529,152869.804477672,1.98976981091346
153129.43535235,152869.811158961,1.96714866372213
153129.425821861,152869.819958666,1.94452908353169
153129.415819284,152869.827217172,1.92191105152832
153129.404117166,152869.836064069,1.89929466635093
153129.394596974,152869.84474595,1.87667997001676
153129.381888964,152869.853264804,1.85406698835001
153129.371240983,152869.863415423,1.831455839909
153129.359025089,152869.872127436,1.80884650602921
153129.346151721,152869.882968926,1.78623911800316
153129.334723281,152869.89296037,1.76363369550569
153129.320202272,152869.903740958,1.74103030605076
153129.308076099,152869.915396623,1.71842905698441
153129.293418784,152869.92613905,1.69582994659009
153129.27914548,152869.939085514,1.67323313061275
153129.265166143,152869.950707256,1.65063861359491
153129.248653111,152869.964044474,1.62804651138147
153129.234463118,152869.977441023,1.60545691261904
153129.2171348,152869.990856189,1.58286985105648
153129.201079306,152870.006114522,1.56028549551972
153129.184065856,152870.020082397,1.53770385021838
153129.165342691,152870.036365737,1.51512508015174
153129.148379996,152870.051993841,1.49254925462818
153129.127943077,152870.068614145,1.46997646017316
153129.109390539,152870.086440388,1.44740686748308
153129.088716618,152870.103562691,1.42484050173166
153129.06734279,152870.123237094,1.4022775725699
153129.046771953,152870.141901939,1.37971813869461
153129.022818006,152870.162503115,1.35716235317734
153129.000907643,152870.183556586,1.33461038193829
153128.975857165,152870.204855292,1.31206229678406
153128.950967279,152870.228428833,1.28951834467747
153128.925624726,152870.251132142,1.26697859309771
153128.897403508,152870.276548934,1.24444327099667
153128.870915929,152870.301861382,1.22191254211722
153128.840572318,152870.328613958,1.1993865527479
153128.811020079,152870.3571037,1.17686558170395
153128.779597664,152870.385405846,1.15434973576233
153128.745965269,152870.416817415,1.13183932622819
153128.713140572,152870.447877835,1.10933453112734
153128.676021693,152870.481560749,1.08683560022748
153128.639980592,152870.51649946,1.06434284738969
153128.600650576,152870.552462717,1.0418564606477
153128.559803642,152870.59165557,1.01937684236334
153128.518333135,152870.63085012,0.996904220240901
153128.472402783,152870.673753256,0.974438979934562
153128.427187766,152870.717665851,0.951981491592311
153128.377225586,152870.764128588,0.929532080158651
153128.326084631,152870.813749163,0.907091260159619
153128.272507661,152870.864566008,0.88465937041911
153128.214406156,152870.920087824,0.86223697683301
153128.155908236,152870.977053497,0.839824559066412
153128.09117852,152871.038406281,0.817422657117361
153128.024997401,152871.103142833,0.795031950090921
153127.953991058,152871.1710907,0.772652989880404
153127.87803313,152871.244781183,0.750286599992638
153127.799412017,152871.321313439,0.727933479878014
153127.712888256,152871.404632198,0.705594509936138
153127.623492248,152871.49248692,0.683270654986104
153127.526103811,152871.586765495,0.660962857715829
153127.422305459,152871.688543499,0.638672359473247
153127.312013839,152871.796355839,0.616400302520002
153127.191030214,152871.914380495,0.594148146636901
153127.06352473,152872.040076397,0.571917417924888
153126.922961113,152872.177298122,0.549709799274563
153126.772115562,152872.326136039,0.527527319939114
153126.607902588,152872.487514118,0.505372049865193
153126.427137118,152872.665595665,0.483246569524389
153126.231544546,152872.859070669,0.461153633827435
153126.013184919,152873.074031516,0.43909648008753
153125.774167134,152873.310927815,0.417078887181511
153125.507202718,152873.574687917,0.395105078965507
153125.208374534,152873.870661074,0.373180228693744
153124.874095651,152874.202290091,0.35131019832974
153124.492554318,152874.580230646,0.329502139989227
153124.06000676,152875.010357539,0.307764591016465
153123.559449324,152875.507226206,0.286107863571513
153122.977845064,152876.085571554,0.264544848644281
153122.294055589,152876.765879802,0.243091413423146
153121.475997854,152877.579616246,0.221767976824225
153120.487684069,152878.564249585,0.200600841060376
153119.264428243,152879.782329929,0.17962492821588
153117.722102649,152881.319673389,0.158887895469103
153115.720853767,152883.314960364,0.138456521513204
153113.034787867,152885.993506259,0.118428613328345
153109.279414013,152889.740299469,0.0989535283135909
153103.735020038,152895.272280783,0.0802731902589668
153094.996111532,152903.995143405,0.0628064095584158
153080.122748982,152918.844839252,0.0473328824691857
153053.391199586,152945.544353076,0.0353721859369722
153009.400090652,152989.509768628,0.0295626901877704
152960.651884756,153038.267315962,0.0322080154463924
152927.404688539,153071.543482038,0.0421420754040565
152908.796641461,153090.173634247,0.0564877339996466
152898.1627359,153100.821939739,0.0733014514082662
152891.614101752,153107.37963564,0.0915736245880154
152887.280544792,153111.718253862,0.110775458302551
152884.244602635,153114.758089761,0.130609973756898
152882.013417683,153116.990672746,0.150898243544175
152880.316179187,153118.689390189,0.171525760687423
152878.984576511,153120.021269527,0.192415293852489
152877.914102325,153121.091478764,0.2135128572531
152877.038717915,153121.966728963,0.234779088901567
152876.306672685,153122.697404305,0.256184717770909
152875.690378759,153123.313284686,0.277707326829446
152875.161176479,153123.840763764,0.299329334712408
152874.704081734,153124.296775042,0.321036928514472
152874.305856025,153124.693632499,0.342818757101218
152873.953437041,153125.044259747,0.364665717356906
152873.643548852,153125.353142812,0.386570153652051
152873.364422245,153125.629860784,0.408525673825914
152873.115698609,153125.877463565,0.430526966355961
152872.890657558,153126.100315444,0.452569331977154
152872.68577462,153126.303354668,0.474648939201713
152872.501197485,153126.486400676,0.496762291323533
152872.329777222,153126.65525102,0.518906450895045
152872.175115599,153126.808922199,0.541078841917794
152872.030818393,153126.95051978,0.563277093230345
152871.89806784,153127.081745612,0.585499285034766
152871.77596748,153127.201785156,0.607743504355567
152871.660473991,153127.314845149,0.630008217541773
152871.555623396,153127.418397268,0.652291953863193
152871.455146228,153127.515861704,0.674593379123763
152871.362970145,153127.606833448,0.696911401185969
152871.276125643,153127.691178163,0.719244846618401
152871.19358621,153127.771722641,0.741592851672862
152871.118024449,153127.845612652,0.763954463357721
152871.044089023,153127.916581731,0.78632889280198
152870.976892443,153127.9827023,0.808715440378895
152870.91158621,153128.044892204,0.831113341339983
152870.850217824,153128.104721772,0.853522077419331
152870.793017406,153128.159694123,0.875940972497277
152870.736636447,153128.213549616,0.898369555843173
152870.685752633,153128.2632835,0.920807322558657
152870.634716016,153128.310971215,0.943253768299724
152870.587849243,153128.356752147,0.965708553145194
152870.542731585,153128.399023202,0.988171174380467
152870.498640961,153128.440985727,1.01064135353702
152870.458697303,153128.47931769,1.03311868798088
152870.417740014,153128.516988801,1.05560285581111
152870.381188313,153128.552775282,1.07809360198961
152870.344434427,153128.586227062,1.10059055264518
152870.30954199,153128.619621999,1.12309354026034
152870.277135253,153128.649815493,1.14560222534581
152870.243795775,153128.680265431,1.16811641734222
152870.214531428,153128.708536556,1.19063589472522
152870.183818715,153128.735596712,1.21316039183575
152870.155948954,153128.762490869,1.23568979514338
152870.128849008,153128.786764738,1.25822381736818
152870.101626807,153128.811813142,1.28076235785455
152870.077605312,153128.834421056,1.3033052050744
152870.051660784,153128.856794812,1.32585218740275
152870.029188102,153128.878597699,1.34840320615353
152870.005848011,153128.898394318,1.37095802851822
152869.983588314,153128.919120262,1.39351660672463
152869.963237347,153128.937349832,1.41607873492419
152869.941330546,153128.95617681,1.43864431950218
152869.922953354,153128.973922782,1.46121325333811
152869.90258586,153128.990408352,1.48378536338479
152869.884482082,153129.007642311,1.50636062238098
152869.866722949,153129.022502969,1.52893883784368
152869.848315909,153129.038446719,1.55151997372765
152869.832798554,153129.052787612,1.57410390579108
152869.814958672,153129.066739259,1.59669052245582
152869.800229982,153129.081039769,1.61927979172311
152869.784413956,153129.093353515,1.64187154738096
152869.76920696,153129.106946713,1.66446578716184
152869.755709092,153129.118563162,1.68706237314121
